id,frame,x [nm],y [nm],z [nm],uncertainty [nm],centroid [nm],cluster_label
22.0,1.0,15021.045883070843,26404.85995283626,137.7753415365263,32.951,697.86,0.0
23.0,1.0,15102.47704289603,26525.0218760823,360.5297221327433,8.5582,697.86,0.0
24.0,1.0,15070.24926472623,26668.108497084617,676.4193827164535,13.167,697.86,0.0
25.0,1.0,15127.226707756603,26589.790082442454,485.7388793435148,25.843,697.86,0.0
26.0,1.0,15230.965940046679,26612.45986057863,511.9258719700202,16.342,697.86,0.0
27.0,1.0,15067.948023198842,26594.913774789387,364.3809817063444,19.516,697.86,0.0
28.0,1.0,15080.928158305205,26685.298028581154,474.7592815907801,14.496,697.86,0.0
29.0,1.0,15148.77072786939,26489.46526149581,480.55745583195875,16.125,697.86,0.0
30.0,1.0,15269.984401140207,26483.33597888688,861.9219849220617,17.26,697.86,0.0
31.0,1.0,15213.567655577443,26641.908716479924,940.5360024477925,23.274,697.86,0.0
32.0,1.0,15133.821911031737,26842.361313094305,407.7577328713122,22.103,697.86,0.0
33.0,1.0,15217.728273270293,26642.132894882237,355.9296674063755,24.36,697.86,0.0
34.0,1.0,14906.35520777813,26673.191109866806,387.3030210602731,15.257,697.86,0.0
35.0,1.0,15114.054746302896,26759.99499392468,526.2052100128261,6.7995,697.86,0.0
36.0,1.0,15095.03634964218,26694.542455397826,444.20752275044765,35.827,697.86,0.0
37.0,1.0,14956.840671197688,26512.911813609822,434.57797678814654,20.357,697.86,0.0
38.0,1.0,14918.978471399098,26559.569036708475,709.4676135847919,10.783,697.86,0.0
39.0,1.0,15280.923164469934,26641.276126502416,525.1536929765058,9.5242,697.86,0.0
40.0,1.0,15326.486155270908,26725.856091996597,539.7890270741775,17.362,697.86,0.0
41.0,1.0,17788.20140598563,26803.08940550947,427.0722387509119,18.088,697.86,1.0
42.0,1.0,17845.10115343025,26644.824130560635,605.9410631445214,13.123,697.86,1.0
43.0,1.0,17755.613794262168,26833.616328751817,729.5564724249411,17.06,697.86,1.0
44.0,1.0,17782.965833331964,26697.771905075366,403.1422720105342,12.751,697.86,1.0
45.0,1.0,17971.89745930458,26664.20856346784,747.9056832786553,11.98,697.86,1.0
46.0,1.0,18066.236655755925,26824.66782135124,373.210378182709,19.018,697.86,1.0
47.0,1.0,18039.09472467045,26819.433286925585,491.5008406107642,28.626,697.86,1.0
48.0,1.0,17906.679028262417,26699.69067457614,562.3443099865381,12.518,697.86,1.0
49.0,1.0,17887.558476372196,26606.335100051503,152.16995868735057,18.545,697.86,1.0
50.0,1.0,17943.155896664466,26902.262094365076,707.343326831375,13.249,697.86,1.0
51.0,1.0,17756.84346414865,26774.47033043775,736.8478423783591,18.587,697.86,1.0
52.0,1.0,17861.021872051162,26819.67659646819,725.2386062917278,15.517,697.86,1.0
53.0,1.0,18097.53359062418,26721.461636557724,539.818216778906,8.3822,697.86,1.0
54.0,1.0,17945.360694388954,26714.824700308924,772.950516081748,13.342,697.86,1.0
55.0,1.0,17818.5517607756,26539.224139215345,350.64887265868697,30.998,697.86,1.0
56.0,1.0,18102.477525780487,26795.6151650838,515.680965976756,8.5778,697.86,1.0
57.0,1.0,17912.378379524336,26724.660664942665,402.7846031105063,9.6729,697.86,1.0
58.0,1.0,17946.61500229597,26822.88096825456,449.4548886680777,16.067,697.86,1.0
59.0,1.0,17798.070387708874,26685.27209921324,711.4516840439098,24.813,697.86,1.0
60.0,1.0,17895.93776560531,26574.321288942156,758.515883204012,10.063,697.86,1.0
61.0,1.0,17975.69501122503,26843.054770905506,570.2258000428106,14.141,697.86,1.0
62.0,1.0,17847.598210103708,26545.402655975533,565.9018250925416,18.66,697.86,1.0
63.0,1.0,18012.30907493458,26581.64131410591,513.3527773379507,15.445,697.86,1.0
64.0,1.0,18050.628216432848,26778.184394692424,458.91672218973713,12.75,697.86,1.0
65.0,1.0,18075.225357259966,26701.133413883927,252.4480041755903,8.4245,697.86,1.0
66.0,1.0,17856.42031984669,26602.514986485752,554.321086934399,20.807,697.86,1.0
67.0,1.0,18099.17634727532,26714.315178072164,532.5467991917113,16.025,697.86,1.0
68.0,1.0,18041.83239799134,26525.600863127827,223.11604020565528,24.195,697.86,1.0
69.0,1.0,17949.1245224631,26522.52256482804,316.7631827696134,24.117,697.86,1.0
70.0,1.0,18093.33933981397,26687.701875063616,330.36486115360276,6.8812,697.86,1.0
71.0,1.0,17873.63093258529,26653.297143052703,584.4320488880505,19.318,697.86,1.0
72.0,1.0,17937.945387376898,26623.222263482192,653.9200320230186,20.97,697.86,1.0
73.0,1.0,17852.53286664855,26832.719734789123,525.452468806373,26.2,697.86,1.0
74.0,1.0,17862.497390949527,26554.320020016778,312.0211084958767,7.1052,697.86,1.0
75.0,1.0,17806.698332125143,26743.241204807175,603.7302841210366,13.004,697.86,1.0
76.0,1.0,17927.612958441092,26618.332921334764,350.4599203210705,20.385,697.86,1.0
77.0,1.0,18114.34455331733,26665.42666735683,710.8269052594304,11.049,697.86,2.0
78.0,1.0,17876.742797202834,26694.40062154897,1077.6022757804305,6.3263,697.86,2.0
79.0,1.0,17768.40269056895,26865.000890406285,952.4041144526186,14.77,697.86,2.0
80.0,1.0,17850.73195104844,26854.335691635366,594.7876387930462,22.241,697.86,2.0
81.0,1.0,18122.4299261997,26694.932334984005,426.2468616502467,18.031,697.86,2.0
