id,frame,x [nm],y [nm],z [nm],centroid [nm]
558,1,7604.9,3744.8,-220.27,670
559,1,7428.4,3790.1,-489.68,670
560,1,7637.3,4133.2,-211.86,670
561,1,5851.1,9008.3,253.5,670
562,1,5848.8,8986.5,-769.59,670
563,1,5859.6,9012.2,213.47,670
564,1,5848.7,8991.3,-1005.7,670
565,1,5843.2,9006.2,-74.936,670
566,1,5841.7,9012.5,-520.16,670
567,1,5885.9,9014,-551.68,670
568,1,5831.3,8996.4,-548.27,670
569,1,5907.8,9013.9,-534.14,670
570,1,5902.5,8971.5,-165.65,670
571,1,5827.6,9019.1,-498.84,670
572,1,5840.2,9033,-526.98,670
573,1,5827.4,9025.1,-194.02,670
574,1,5842.9,8938,-171.78,670
575,1,5832.6,9046.2,-233.96,670
576,1,5798.5,9027.7,-624.17,670
577,1,5934.3,9028.6,-84.255,670
578,1,5828.6,9055.2,-121.34,670
579,1,5846.2,9063.7,-624.32,670
580,1,5880.5,8923.6,-568.03,670
581,1,5858.8,9069.1,-101.69,670
582,1,5866.6,8914.2,-575.67,670
583,1,5923.5,9033.7,-613.23,670
584,1,5848.2,9062.5,-580.24,670
585,1,5935.9,8988.8,-586.2,670
586,1,5922.1,9048.6,-200.02,670
587,1,5947.7,9044.3,59.421,670
588,1,5848.4,8884.7,-541.66,670
589,1,5919.9,9087.5,-147.78,670
590,1,5924.7,9093.7,-216.35,670
591,1,5968,9030.8,-208.32,670
592,1,5963.3,9046.2,-201.55,670
593,1,5943.8,8916.4,-206.93,670
594,1,5837.3,8881.4,-507.49,670
595,1,5810.9,8892.4,-512.64,670
596,1,5973.3,8968.9,-214.49,670
597,1,5861.5,8881.9,-208.64,670
598,1,5770.7,9054.3,-514.67,670
599,1,5861.6,9108.5,-495.09,670
600,1,5775.8,8902.3,-473.47,670
601,1,5752.2,8908.8,-651.94,670
602,1,5728,8962.3,-649.46,670
603,1,5999,8980.2,-29.089,670
604,1,5734.5,8943.6,-53.959,670
605,1,5993.9,8989.2,-54.589,670
606,1,5823.4,8866.4,-44.118,670
607,1,5825,9126.8,-52.418,670
608,1,5954.8,9089.2,-23.832,670
609,1,5728.7,8982.1,-679.1,670
610,1,5942.3,9107.2,-17.956,670
611,1,5985.1,8927,-692.77,670
612,1,5967.6,9075.9,-54.3,670
613,1,5854,8853.6,-19.456,670
614,1,5719.1,8972.9,-435.35,670
615,1,5772.4,9122.2,-428.05,670
616,1,5707.9,8950.5,-101.36,670
617,1,5950.2,9132.3,-589.68,670
618,1,5696,8967.7,-99.738,670
619,1,5876.8,9159.6,-616.38,670
620,1,6029,8989.4,-116.01,670
621,1,6032.4,9002.8,-116.21,670
622,1,5877.9,9153.5,-103.11,670
623,1,5696.4,8998.5,-606.18,670
624,1,5744.9,9109.4,-106.74,670
625,1,6027.2,9022.7,-600.52,670
626,1,5725.5,9086.4,-605.42,670
627,1,5829.5,9151,-614,670
628,1,5841,9164.6,-205.94,670
629,1,5775.1,8842.2,-504.23,670
630,1,6025.9,8942.7,-214.4,670
631,1,6029.7,8938.4,-497.29,670
632,1,5697.5,8935,-497.67,670
633,1,5826.5,9169.9,-177.26,670
634,1,5926.8,9163.7,-181.2,670
635,1,5682.7,8993,-165.87,670
636,1,5939.6,9161.3,-536.24,670
637,1,5689.7,9085.1,-262.94,670
638,1,5708.2,9124.6,-218.9,670
639,1,7642.2,9889.1,-15.93,670
640,1,7611.6,9898.8,-702.11,670
641,1,7647.9,9920.3,-223.81,670
642,1,7636.5,9857.7,-537.83,670
643,1,7665.2,9902.6,-221.34,670
644,1,7591,9867.5,-515.37,670
645,1,7650.9,9944.4,-600.33,670
646,1,7647.9,9945,-156.06,670
647,1,7616.3,9845.1,-541.49,670
648,1,7579.9,9894.7,-544.77,670
649,1,7594.7,9938.7,-532.54,670
650,1,7597.9,9944.3,-137.38,670
651,1,7565.3,9901.1,-475.05,670
652,1,7662.5,9826.4,-607.29,670
653,1,7589.1,9954.3,-625.94,670
654,1,7569.4,9860.3,-88.695,670
655,1,7686.9,9851.8,-118.04,670
656,1,7697.9,9866.9,-120.55,670
657,1,7694,9934.4,-615.1,670
658,1,7702.1,9884.8,-113.27,670
659,1,7604.6,9821.4,-576.52,670
660,1,7565,9863.6,-572.35,670
661,1,7674.2,9953.4,-615.75,670
662,1,7559.9,9911.9,-590.17,670
663,1,7687,9940.8,-637.26,670
664,1,7692.2,9855.8,-568.74,670
665,1,7597.4,9833.2,-130.01,670
666,1,7700.9,9943,-513.61,670
667,1,7553,9869.7,-175.92,670
668,1,7548.3,9927,-201.5,670
669,1,7615,9977.3,-189.6,670
670,1,7712.6,9848.2,-770.41,670
