id,frame,x [nm],y [nm],z [nm],centroid [nm]
664,1,5640,10308,-180.16,670
665,1,5610.7,10227,-235.86,670
666,1,5638.3,10206,-167.46,670
667,1,5624.1,10330,-509.25,670
668,1,5609.6,10327,-222.31,670
669,1,5579.5,10211,-604.33,670
670,1,5632.2,10347,-558.6,670
671,1,5570.1,10319,-181.71,670
672,1,5621.1,10175,-769.91,670
673,1,5556.6,10320,-13.42,670
674,1,5537.2,10214,-140.66,670
675,1,5515.5,10247,-224.01,670
676,1,5606,10382,-501.44,670
677,1,5689.5,10167,-213.88,670
678,1,5683.9,10383,-247.13,670
679,1,5535.6,10191,-488.65,670
680,1,5766.7,10250,-24.286,670
681,1,5551,10155,-71.192,670
682,1,5750.8,10338,-33.568,670
683,1,5520.6,10182,-34.452,670
684,1,5623.7,10397,-666.11,670
685,1,5536.8,10361,-42.712,670
686,1,5501,10250,-36.562,670
687,1,5595.6,10133,-27.741,670
688,1,5790.6,10282,-440.13,670
689,1,5786.3,10280,-439.69,670
690,1,5485.9,10187,-106.96,670
691,1,5647.6,10104,-129.2,670
692,1,5666.2,10427,-607.43,670
693,1,5466.3,10282,-619.05,670
694,1,5798.4,10230,-597.3,670
695,1,5675.1,10110,-608.17,670
696,1,5701.2,10411,-127.26,670
697,1,5465,10265,-607.17,670
698,1,5676.4,10105,-104.33,670
699,1,5769,10353,-125.61,670
700,1,5602.5,10427,-605.11,670
701,1,5488.7,10342,-116.15,670
702,1,5695.4,10118,-618.3,670
703,1,5750.8,10155,-120.76,670
704,1,5660.7,10101,-604.73,670
705,1,5476.1,10338,-218.99,670
706,1,5783.8,10155,-543.05,670
707,1,5738.2,10418,-180.91,670
708,1,5484.1,10160,-549.58,670
709,1,5506.2,10131,-537.57,670
710,1,5673.5,10081,-184.23,670
711,1,5726.3,10430,-181.02,670
712,1,5757.2,10400,-543.43,670
713,1,5786,10370,-180.21,670
714,1,5700,10433,-187.28,670
715,1,5446.2,10272,-185.95,670
716,1,5630.9,10446,-181.6,670
717,1,5749.4,10424,-461.24,670
718,1,5477.3,10386,-265.78,670
719,1,5816,10334,-271.78,670
720,1,5837.7,10235,-510.02,670
