"id","frame","x [nm]","y [nm]","sigmax [nm]","sigmay [nm]","intensity [photon]","offset [photon]","uncertainty [nm]","centroid [nm]","bgstd","z [nm]","z uncertainty","ydif","centroid2","fwhm0","fwhm1"
15664.0,1625.0,4034.8711000071407,11804.796103772258,386.04,386.04,16265.0,445.65,16.232,694.99,0.0,71.0,147.89,-0.84663,695.74,487.02,575.36
15702.0,1631.0,10492.184469361864,13295.767134356574,546.7,546.7,28520.0,581.53,17.641,701.28,0.0,-109.0,161.02,-0.23981,703.23,737.88,634.15
15713.0,1633.0,4636.188925813439,6708.257477884682,234.42,234.42,6013.1,0.1,15.838,697.23,0.0,-12.0,144.43,0.91039,698.1,441.29,448.64
15729.0,1634.0,11341.191154039225,13280.752649648735,188.84,188.84,2825.3,558.75,19.115,694.16,0.0,54.0,174.2,-0.51988,696.27,489.12,560.8
15731.0,1634.0,8354.791154039225,15244.752649648735,158.57,158.57,2003.1,501.36,18.449,701.93,0.0,261.0,167.8,0.20827,703.48,426.6,676.41
15732.0,1635.0,4708.593382265013,6739.147821412788,415.22,415.22,21560.0,308.21,16.171,696.12,0.0,31.0,147.4,0.2249,697.0,462.58,508.57
15738.0,1635.0,6775.093382265013,11912.747821412788,193.46,193.46,2561.4,482.48,22.622,693.3,0.0,285.0,205.81,-0.24619,694.56,449.51,734.53
15741.0,1636.0,4753.195610490801,6733.642993176841,372.55,372.55,10781.0,259.38,22.468,698.81,0.0,125.0,204.66,0.021152,699.7,425.82,552.17
15749.0,1636.0,7783.195610490801,16705.742993176842,151.97,151.97,1677.5,57.683,20.044,698.11,0.0,235.0,182.38,-1.9106,699.56,520.28,797.81
15767.0,1638.0,10872.200066942376,15574.733336704949,277.67,277.67,10136.0,2.159,21.235,699.84,0.0,162.0,193.36,-1.3648,701.86,360.84,496.95
15783.0,1640.0,5485.404523393949,6855.823680233053,305.19,305.19,14328.0,214.97,15.149,697.0,0.0,104.0,137.96,1.0719,698.02,493.3,616.68
15786.0,1640.0,12529.20452339395,11250.723680233054,151.54,151.54,2055.0,317.62,22.003,696.88,0.0,-145.0,200.85,1.1433,699.21,776.37,629.25
15801.0,1641.0,14650.206751619738,18397.718851997106,183.44,183.44,1919.7,543.15,26.804,701.02,0.0,-1.0,244.4,0.27331,703.74,560.06,581.22
15813.0,1642.0,5011.308979845525,16351.71402376116,165.57,165.57,2677.6,455.44,15.385,698.14,0.0,-366.0,140.87,-0.84038,699.07,501.55,313.67
15815.0,1642.0,14625.208979845525,18352.71402376116,178.68,178.68,2220.2,522.1,23.204,695.3,0.0,-484.0,212.34,0.086298,698.02,628.07,369.05
15828.0,1644.0,4640.813436297099,10702.704367289265,517.2,517.2,22301.0,480.81,19.289,696.07,0.0,82.0,175.75,-1.0114,696.93,323.84,389.91
15839.0,1645.0,8593.515664522887,12081.69953905332,463.43,463.43,14828.0,453.44,17.735,699.25,0.0,62.0,161.61,-0.25296,700.85,538.51,626.16
15840.0,1645.0,12690.215664522888,12979.69953905332,165.01,165.01,6386.7,427.71,7.1184,694.4,0.0,22.0,64.87,-0.10716,696.76,403.89,437.02
15841.0,1645.0,10606.215664522888,13736.69953905332,225.52,225.52,7376.8,548.93,12.067,693.07,0.0,-98.0,110.19,-4.0535,695.04,409.8,358.51
15843.0,1645.0,11798.215664522888,17356.69953905332,305.01,305.01,6423.5,164.69,20.583,698.15,0.0,32.0,187.62,-1.8558,700.35,471.64,519.22
15847.0,1646.0,12375.217892748673,10031.694710817372,254.01,254.01,3827.0,409.25,25.441,695.68,0.0,-22.0,232.0,-0.69572,697.98,514.13,513.39
15866.0,1648.0,12522.222349200247,11251.685054345478,235.05,235.05,5652.6,495.62,15.589,693.71,0.0,-182.0,142.43,-0.45181,696.04,587.88,450.68
15870.0,1649.0,6434.524577426035,7527.080226109531,187.7,187.7,2675.3,323.56,18.998,698.89,0.0,-248.0,173.62,-0.87117,700.08,483.52,339.2
15889.0,1651.0,12369.22903387761,13470.670569637638,298.39,298.39,8659.3,438.38,16.801,702.45,0.0,-376.0,153.79,0.13012,704.75,707.09,438.91
15890.0,1651.0,10096.22903387761,15695.670569637638,110.53,110.53,632.33,520.13,28.657,696.88,0.0,-317.0,261.8,-0.42503,698.76,679.86,442.86
15899.0,1652.0,12538.231262103396,11263.66574140169,254.54,254.54,6059.5,463.93,16.77,693.81,0.0,-195.0,153.22,-0.9763,696.14,643.96,484.21
15902.0,1652.0,11201.231262103396,15273.66574140169,605.49,605.49,31444.0,550.35,18.026,699.82,0.0,341.0,163.82,-2.0423,701.9,309.61,537.79
15918.0,1654.0,4553.735718554972,10042.656084929795,88.283,88.283,430.84,456.05,27.994,697.17,0.0,8.0,255.23,0.78228,698.02,516.85,545.24
15927.0,1655.0,12644.237946780759,11173.65125669385,191.84,191.84,4488.0,488.35,16.546,693.3,0.0,68.0,150.76,-0.38819,695.65,412.8,484.83
15950.0,1657.0,10547.242403232334,9843.541600221957,377.78,377.78,12209.0,604.44,16.889,694.67,0.0,186.0,153.69,-0.72441,696.63,508.27,726.07
15960.0,1658.0,9943.44463145812,11471.636771986008,94.611,94.611,563.36,22.294,23.66,696.73,0.0,224.0,215.37,-0.37064,698.58,665.18,1003.6
15967.0,1659.0,10407.246859683906,9730.731943750063,153.46,153.46,2442.6,521.5,16.59,697.85,0.0,-239.0,151.65,-0.23292,699.78,456.43,323.7
15972.0,1659.0,12514.246859683906,12799.631943750062,323.03,323.03,6621.9,431.97,24.6,697.21,0.0,37.0,224.24,0.53541,699.54,682.91,759.47
15990.0,1661.0,11272.251316135482,13359.62228727817,371.25,371.25,15546.0,535.46,22.023,698.66,0.0,-214.0,201.15,-0.13402,700.75,630.77,462.46
15997.0,1662.0,10386.253544361269,9724.217459042222,128.06,128.06,1621.0,493.24,15.915,695.75,0.0,166.0,144.84,0.51669,697.69,406.35,562.43
15999.0,1662.0,11198.253544361269,13366.617459042222,470.45,470.45,22750.0,519.9,17.835,695.5,0.0,-106.0,162.78,-0.066505,697.58,649.51,561.0
16009.0,1663.0,8106.855772587057,12565.612630806274,181.72,181.72,2578.0,517.69,17.243,697.62,0.0,11.0,157.2,0.2458,699.13,471.69,500.34
16030.0,1666.0,6343.662457264419,13405.598146098433,331.68,331.68,4813.8,502.64,31.534,695.3,0.0,-287.0,287.98,1.2297,696.48,471.08,316.18
16038.0,1667.0,11144.264685490207,10576.593317862487,312.74,312.74,5874.8,548.67,27.894,693.67,0.0,-70.0,254.45,-0.85055,695.74,538.71,494.97
16051.0,1668.0,9971.766913715994,11875.58848962654,551.71,551.71,22517.0,571.72,20.488,693.78,0.0,-267.0,187.23,-1.664,695.64,1214.5,832.95
16076.0,1671.0,11066.273598393354,12202.574004918699,179.59,179.59,2012.3,522.32,24.692,700.34,0.0,-133.0,225.35,-0.49491,702.4,571.53,471.75
16092.0,1673.0,7498.578054844929,14264.564348446804,193.66,193.66,1629.5,522.33,30.924,693.95,0.0,57.0,281.87,-1.1799,695.34,550.41,633.83
16106.0,1675.0,5009.382511296503,16311.55469197491,324.72,324.72,6642.5,0.26963,18.94,701.44,0.0,81.0,172.57,-0.79198,702.37,436.29,524.32
16122.0,1678.0,4581.489195973865,7902.640207267071,860.57,860.57,208170.0,2.8556,5.7475,698.51,0.0,-198.0,52.721,0.37556,699.36,502.83,376.46
16134.0,1680.0,4432.3936524254395,10802.530550795178,151.02,151.02,5523.0,479.35,8.653,693.18,0.0,-31.0,78.947,-0.57583,694.01,496.1,487.93
16150.0,1682.0,12509.298108877014,10053.520894323283,129.37,129.37,903.46,259.07,28.015,702.48,0.0,226.0,255.08,0.58538,704.8,588.15,890.3
16156.0,1683.0,10797.3003371028,9331.216066087336,125.64,125.64,1080.1,487.31,22.384,696.79,0.0,-213.0,204.43,0.34875,698.8,657.5,482.09
16157.0,1683.0,12499.3003371028,9984.616066087336,124.04,124.04,1208.1,0.1,24.364,696.7,0.0,4.0,222.15,1.0586,699.02,556.65,582.94
16186.0,1687.0,11682.30925000595,17362.496753143547,126.63,126.63,1105.3,424.9,18.948,701.85,0.0,110.0,172.59,-0.54149,704.03,343.29,433.91
16190.0,1688.0,4355.311478231737,11392.491924907601,385.21,385.21,10508.0,479.21,19.563,697.09,0.0,-187.0,178.68,0.44511,697.9,513.84,390.74
16194.0,1689.0,4903.2137064575245,6879.287096671655,264.51,264.51,5355.1,254.6,19.419,698.01,0.0,292.0,176.59,1.2657,698.93,510.82,841.25
16200.0,1690.0,5722.5159346833125,6972.3822684357065,273.28,273.28,7140.7,0.52485,16.193,693.78,0.0,148.0,147.41,0.42116,694.84,521.06,700.78
16212.0,1692.0,9323.420391134887,7826.772611963814,264.78,264.78,4674.9,348.08,22.226,694.3,0.0,-162.0,202.91,2.4696,696.03,813.62,642.74
16219.0,1693.0,5049.922619360675,10079.467783727867,424.61,424.61,12067.0,464.95,18.817,699.14,0.0,-169.0,171.85,-0.44559,700.08,527.27,411.56
16220.0,1693.0,11152.322619360675,10428.467783727867,394.84,394.84,10896.0,498.21,17.314,699.83,0.0,-62.0,157.97,-0.70514,701.9,565.34,526.74
16244.0,1696.0,6523.329304038037,6620.653299020025,1113.1,1113.1,304940.0,2.4369,6.0507,697.06,0.0,485.0,54.397,-0.7531,698.27,3717.1,7183.5
16255.0,1697.0,4769.931532263824,7560.648470784078,279.45,279.45,10488.0,0.10001,18.72,697.32,0.0,-126.0,170.89,0.65299,698.21,745.6,622.78
16261.0,1698.0,3801.2337604896106,8352.24364254813,454.51,454.51,28671.0,418.3,17.275,698.93,0.0,-145.0,157.74,0.19694,699.64,628.12,509.38
16278.0,1701.0,3831.740445166972,8302.729157840291,1068.5,1068.5,279860.0,359.3,6.1597,694.26,0.0,-487.0,56.94,-0.25006,694.98,925.8,543.49
16288.0,1702.0,4669.842673392759,7720.724329604344,388.28,388.28,19300.0,462.34,15.619,695.32,0.0,-327.0,142.94,1.2636,696.19,741.73,478.61
16298.0,1702.0,7808.342673392759,16751.424329604346,170.56,170.56,1444.2,0.10001,32.912,695.55,0.0,14.0,300.07,0.11083,697.0,520.14,554.97
16301.0,1703.0,10812.344901618548,8609.719501368398,465.19,465.19,21618.0,483.36,12.271,698.73,0.0,-201.0,112.21,-0.23816,700.74,694.72,517.9
16303.0,1703.0,10923.344901618548,10854.419501368398,1457.1,1457.1,565250.0,48.964,6.1308,699.15,0.0,282.0,55.45,-3.2574,701.18,589.43,959.64
16304.0,1703.0,10016.344901618548,11175.419501368398,255.2,255.2,4260.6,563.14,22.42,701.66,0.0,-13.0,204.45,-1.0412,703.52,475.33,482.62
16305.0,1703.0,11688.344901618548,11393.419501368398,161.41,161.41,2150.4,566.4,21.555,694.0,0.0,342.0,195.99,0.54273,696.17,333.61,579.73
16314.0,1704.0,11716.347129844335,11388.414673132449,134.44,134.44,1351.1,536.27,22.438,697.42,0.0,304.0,204.1,1.0125,699.6,325.85,543.98
16315.0,1704.0,7754.947129844335,16660.41467313245,197.35,197.35,2950.1,26.601,18.369,695.94,0.0,118.0,167.3,-0.40073,697.38,483.35,619.06
16320.0,1705.0,11000.349358070123,10832.409844896505,250.38,250.38,3243.9,510.57,33.48,695.46,0.0,149.0,305.03,-3.3519,697.5,800.2,1078.0
16330.0,1706.0,10644.35158629591,13544.405016660556,228.75,228.75,2497.0,540.56,35.561,696.56,0.0,274.0,323.81,-3.9376,698.54,393.86,634.96
16331.0,1706.0,11389.35158629591,13821.405016660556,264.87,264.87,4359.7,551.86,25.998,696.67,0.0,279.0,236.6,0.58821,698.79,416.38,675.69
16337.0,1707.0,12218.353814521697,13910.400188424608,210.2,210.2,3110.0,422.37,22.153,692.94,0.0,199.0,201.68,0.21353,695.21,412.54,600.78
16348.0,1709.0,10879.35827097327,13620.390531952715,111.54,111.54,668.25,553.27,30.752,702.28,0.0,56.0,280.3,1.7704,704.31,777.66,894.48
16350.0,1709.0,7802.958270973271,16732.390531952715,138.75,138.75,2276.5,228.81,13.76,698.12,0.0,315.0,124.96,-2.0055,699.57,367.55,621.02
16353.0,1710.0,10643.360499199056,10533.385703716769,341.99,341.99,8029.0,139.05,22.813,697.37,0.0,-65.0,208.11,-0.31113,699.35,566.26,524.66
16359.0,1710.0,7760.460499199058,16663.38570371677,213.72,213.72,4064.7,461.74,18.784,694.18,0.0,222.0,170.92,-0.76762,695.63,506.28,762.7
16367.0,1711.0,10976.362727424843,13438.380875480821,132.57,132.57,795.31,547.55,30.551,701.84,0.0,-499.0,279.36,-2.5393,703.88,804.37,470.41
16370.0,1711.0,7583.362727424845,16555.380875480823,294.44,294.44,3317.7,445.45,44.87,696.29,0.0,-162.0,409.38,-1.6224,697.7,779.96,615.4
16392.0,1715.0,10291.371640327994,7567.961562537034,394.38,394.38,13011.0,0.10001,18.34,696.79,0.0,653.0,166.18,0.97078,698.7,634.67,1292.6
16396.0,1715.0,7242.171640327994,13843.361562537035,133.98,133.98,735.73,282.57,38.629,698.91,0.0,-99.0,352.38,-4.0404,700.26,960.9,839.89
16429.0,1722.0,10082.387237908504,11408.327764885405,291.79,291.79,3175.3,553.39,45.51,699.91,0.0,-70.0,415.07,-0.49776,701.79,727.13,667.87
16432.0,1722.0,4985.587237908505,16508.327764885405,230.08,230.08,3686.0,367.23,19.222,700.78,0.0,204.0,174.94,-1.4184,701.71,442.19,648.45
16433.0,1723.0,10638.389466134291,9197.522936649459,315.74,315.74,5356.5,164.86,31.354,693.52,0.0,-349.0,286.44,-3.8571,695.5,1524.0,965.36
16445.0,1724.0,5029.7916943600785,16403.31810841351,435.71,435.71,18291.0,70.31,14.951,697.02,0.0,-32.0,136.37,-0.20734,697.96,377.1,370.35
16460.0,1726.0,5054.696150811654,16366.308451941619,190.72,190.72,1709.2,0.78794,30.027,702.65,0.0,242.0,273.4,-1.7126,703.59,517.86,801.23
16504.0,1732.0,10655.409520166377,13755.279482525935,136.97,136.97,1139.8,512.85,31.745,695.23,0.0,-133.0,289.66,0.21442,697.21,722.57,596.42
16516.0,1734.0,5295.913976617951,10660.269826054042,996.53,996.53,167010.0,413.78,9.2344,694.97,0.0,182.0,83.908,-0.13181,695.95,601.41,853.43
16534.0,1736.0,10918.418433069526,13400.260169582149,226.49,226.49,1893.5,519.32,41.019,692.94,0.0,-126.0,374.21,-2.7186,694.97,739.12,617.01
16556.0,1738.0,10990.4228895211,15344.250513110253,389.22,389.22,9616.8,501.62,24.71,697.55,0.0,-149.0,225.54,0.22523,699.6,551.75,444.57
16559.0,1739.0,9959.225117746886,11027.245684874308,386.99,386.99,11914.0,563.6,19.424,693.25,0.0,96.0,176.95,-2.7969,695.1,638.39,786.96
16561.0,1739.0,9981.325117746886,11698.245684874308,444.69,444.69,13572.0,448.97,22.561,695.71,0.0,217.0,205.36,0.46267,697.56,2895.5,4325.6
16568.0,1740.0,10930.427345972676,10385.24085663836,122.26,122.26,803.39,497.56,24.534,698.53,0.0,-100.0,223.86,-0.33726,700.56,445.47,388.35
16606.0,1744.0,9796.036258875825,8970.821543694572,123.69,123.69,852.74,444.25,21.61,697.58,0.0,235.0,196.67,0.36672,699.4,431.06,661.08
16608.0,1744.0,10697.436258875825,11088.221543694572,278.74,278.74,3844.0,554.0,30.258,702.31,0.0,-251.0,276.29,3.3086,704.3,707.76,494.69
16620.0,1745.0,3797.5384871016113,11629.216715458628,349.48,349.48,6867.1,378.08,23.629,693.35,0.0,-60.0,215.55,0.54352,694.05,456.41,426.5
16622.0,1745.0,12646.43848710161,13339.216715458628,232.29,232.29,4270.8,405.38,20.615,696.48,0.0,194.0,187.65,2.5346,698.83,500.74,723.94
16629.0,1746.0,10656.440715327397,11167.211887222678,271.64,271.64,3011.2,520.18,34.89,698.12,0.0,-122.0,318.32,1.4435,700.1,859.63,723.33
16630.0,1746.0,3746.4407153273987,11694.211887222678,310.25,310.25,9872.5,13.472,14.561,693.76,0.0,-122.0,132.96,-0.60221,694.46,450.83,379.06
16687.0,1754.0,8681.258541133697,12316.173261335103,190.33,190.33,2449.7,0.49815,20.191,696.34,0.0,409.0,183.45,-0.2501,697.96,342.08,630.37
16706.0,1756.0,11361.462997585273,15360.16360486321,149.51,149.51,1753.9,528.36,14.714,693.97,0.0,135.0,133.95,-0.57466,696.09,359.57,473.72
16711.0,1757.0,11766.465225811058,10158.158776627262,330.0,330.0,16362.0,445.01,13.336,702.24,0.0,147.0,121.36,1.7917,704.43,580.38,779.7
16712.0,1757.0,5396.965225811059,10180.158776627262,310.64,310.64,4379.8,182.9,28.845,696.26,0.0,-142.0,263.23,3.1904,697.26,1805.6,1470.2
16720.0,1758.0,5292.167454036846,10716.153948391317,332.07,332.07,6482.4,519.75,25.809,701.67,0.0,-84.0,235.46,-1.3323,702.66,385.43,345.4
16743.0,1761.0,8666.474138714208,15058.139463683474,1332.5,1332.5,487240.0,235.7,5.6302,697.59,0.0,388.0,50.717,-3.5041,699.2,262.23,475.33
16757.0,1763.0,10852.478595165783,10362.12980721158,127.73,127.73,1285.5,539.71,18.908,697.89,0.0,57.0,172.31,-0.26144,699.91,529.21,610.06
16764.0,1763.0,9944.278595165782,15368.12980721158,250.51,250.51,3588.2,531.13,30.448,698.44,0.0,-9.0,277.64,0.073022,700.28,465.9,476.34
16767.0,1764.0,6873.380823391569,7245.824978975634,153.94,153.94,1672.0,454.48,17.691,695.32,0.0,185.0,161.01,0.2556,696.59,440.38,627.98
16780.0,1765.0,7006.383051617357,6463.220150739688,472.51,472.51,19463.0,22.426,15.111,702.54,0.0,-165.0,138.04,2.0016,703.84,842.03,661.72
16790.0,1766.0,11326.485279843146,9540.115322503741,325.99,325.99,11627.0,7.3851,13.902,697.89,0.0,322.0,126.25,-0.14229,700.0,546.79,931.0
16792.0,1766.0,10959.485279843146,10323.115322503741,256.36,256.36,5961.4,540.72,19.332,698.53,0.0,308.0,175.78,-0.86318,700.57,321.42,538.95
16796.0,1766.0,12429.485279843146,12019.115322503741,139.1,139.1,1815.2,145.05,15.493,700.33,0.0,162.0,141.01,0.54552,702.64,331.89,456.61
16797.0,1766.0,11689.485279843146,13255.115322503741,133.17,133.17,1108.3,522.09,25.203,695.97,0.0,-149.0,230.04,-0.89379,698.14,727.86,586.46
16803.0,1767.0,10901.487508068933,10301.110494267792,135.24,135.24,1126.8,520.53,23.486,699.85,0.0,142.0,213.92,0.011499,701.88,424.5,565.82
16806.0,1767.0,12456.487508068933,11943.110494267792,151.39,151.39,3220.1,370.87,9.845,699.56,0.0,-180.0,90.054,0.24059,701.88,543.77,417.84
16810.0,1767.0,12511.487508068933,18377.110494267792,369.77,369.77,13115.0,175.88,16.582,698.96,0.0,268.0,150.76,-0.15776,701.28,608.98,973.98
16815.0,1768.0,9829.18973629472,12312.105666031848,164.74,164.74,2070.6,555.27,18.874,696.43,0.0,160.0,171.84,-1.8949,698.26,452.44,621.18
16833.0,1770.0,7533.794192746293,11979.096009559955,220.61,220.61,2820.6,476.38,23.633,692.98,0.0,-57.0,215.57,1.0028,694.38,474.33,445.7
16839.0,1771.0,10883.496420972078,9611.591181324005,181.07,181.07,1505.9,516.87,29.471,695.77,0.0,-123.0,268.91,-1.1935,697.79,473.72,397.52
16861.0,1773.0,12699.500877423654,12440.081524852112,281.74,281.74,8162.1,351.68,14.427,696.44,0.0,69.0,131.44,0.44737,698.8,545.69,641.92
16870.0,1775.0,7122.60533387523,6602.371868380218,708.57,708.57,61796.0,453.96,12.044,701.07,0.0,20.0,109.79,0.61199,702.39,934.88,1007.6
16916.0,1780.0,7886.316475004165,7647.2477272004835,708.88,708.88,42081.0,463.44,17.307,699.4,0.0,-496.0,158.59,0.99054,700.86,869.93,509.2
16921.0,1780.0,3624.616475004165,11893.047727200485,383.51,383.51,12911.0,406.4,14.551,696.96,0.0,333.0,132.15,-0.29676,697.63,1827.3,3147.5
16923.0,1780.0,11046.516475004166,12385.047727200485,158.47,158.47,1700.9,519.74,18.734,694.51,0.0,606.0,169.85,-0.33979,696.57,523.73,1057.6
16932.0,1781.0,7472.618703229953,13162.042898964537,144.15,144.15,947.21,452.38,26.963,694.89,0.0,276.0,245.41,-0.39182,696.28,484.8,783.49
16940.0,1782.0,11153.52093145574,15201.038070728588,248.73,248.73,3192.0,513.05,29.696,694.62,0.0,-211.0,271.11,0.67594,696.7,496.8,365.52
16966.0,1786.0,4416.929844358889,11270.018757784801,444.62,444.62,13580.0,442.52,23.865,702.24,0.0,113.0,217.42,0.50388,703.06,761.44,966.41
16985.0,1788.0,10408.534300810465,15763.009101312908,445.52,445.52,10717.0,530.99,28.043,697.66,0.0,103.0,255.53,-1.1459,699.59,348.51,435.05
17002.0,1790.0,10347.538757262038,15696.999444841014,258.79,258.79,2979.5,524.97,32.544,700.4,0.0,330.0,296.21,0.21357,702.32,341.28,586.08
17010.0,1791.0,9476.240985487826,12037.994616605069,1031.8,1031.8,206550.0,519.41,7.2127,694.59,0.0,-168.0,66.033,0.26884,696.35,691.19,540.81
17013.0,1791.0,10505.540985487825,15865.994616605069,185.96,185.96,2381.9,487.73,25.827,699.2,0.0,120.0,235.3,-0.90652,701.15,447.2,574.39
17035.0,1794.0,4157.547670165187,7998.3801318972255,251.7,251.7,5013.5,0.10002,31.801,693.37,0.0,161.0,289.7,1.1045,694.14,602.09,827.13
17037.0,1794.0,3161.747670165187,10113.980131897226,487.09,487.09,23337.0,373.21,16.166,695.5,0.0,62.0,147.3,0.36726,696.08,448.8,521.5
17065.0,1796.0,4192.252126616761,8027.670475425332,171.1,171.1,1917.1,1.7572,22.775,696.08,0.0,317.0,207.15,1.2907,696.86,480.6,813.86
17071.0,1796.0,9966.052126616762,11376.970475425333,150.09,150.09,1004.0,551.01,27.265,701.43,0.0,-5.0,248.61,-1.109,703.29,423.11,435.86
17075.0,1797.0,4610.954354842548,7382.965647189386,141.43,141.43,3024.6,0.10001,12.424,695.49,0.0,245.0,112.89,1.7494,696.35,315.98,490.8
17085.0,1797.0,9688.554354842548,15403.965647189385,180.08,180.08,3920.9,534.53,13.07,697.42,0.0,399.0,118.54,-0.6031,699.22,395.64,723.05
17105.0,1800.0,4070.6610395199104,8131.651162481545,750.98,750.98,117990.0,0.1,7.822,694.55,0.0,84.0,71.186,0.49628,695.3,664.51,802.82
17125.0,1802.0,11220.565495971485,10599.94150600965,470.37,470.37,24438.0,491.15,15.534,699.13,0.0,-0.0,141.63,0.18792,701.22,476.61,495.19
17130.0,1802.0,6325.065495971486,14273.94150600965,178.12,178.12,1639.2,471.64,30.938,699.6,0.0,108.0,281.92,-0.90207,700.78,399.02,502.81
17152.0,1806.0,5511.974408874634,8355.522193065864,369.83,369.83,9201.7,249.48,20.981,695.2,0.0,-55.0,191.39,-0.72329,696.22,678.45,639.3
17160.0,1806.0,12842.574408874632,12720.922193065864,296.06,296.06,9366.1,428.33,16.817,696.49,0.0,-358.0,153.91,-0.76589,698.87,816.65,513.55
17164.0,1807.0,10307.576637100421,7522.717364829918,947.78,947.78,216160.0,66.325,5.7955,693.91,0.0,156.0,52.594,-0.2688,695.83,902.19,1229.0
17175.0,1808.0,7624.078865326209,7570.412536593969,836.65,836.65,105320.0,353.6,10.118,693.6,0.0,-131.0,92.467,1.5989,695.02,493.1,408.54
17201.0,1810.0,10448.583321777782,10834.902880122076,178.42,178.42,3623.3,609.24,15.641,695.4,0.0,-166.0,142.88,0.74342,697.34,532.96,418.26
17223.0,1812.0,6418.987778229357,10859.893223650182,116.05,116.05,726.98,462.59,30.782,694.68,0.0,57.0,280.58,0.2162,695.87,406.92,468.32
17225.0,1812.0,11489.587778229357,15256.893223650182,251.35,251.35,4102.8,493.64,23.787,698.43,0.0,-94.0,217.03,-0.029533,700.57,485.82,427.72
17253.0,1815.0,5594.59446290672,15370.87873894234,203.18,203.18,2011.5,458.12,32.73,699.05,0.0,141.0,298.21,0.51753,700.09,584.22,777.27
17260.0,1816.0,9946.096691132507,11384.873910706396,140.0,140.0,944.92,315.5,26.201,700.19,0.0,32.0,238.85,-2.5756,702.04,620.11,682.97
17263.0,1817.0,9430.698919358296,9176.869082470446,150.2,150.2,2089.9,473.62,15.336,697.64,0.0,8.0,139.82,0.87879,699.39,358.02,377.61
17264.0,1817.0,10384.598919358295,11288.869082470446,275.97,275.97,3033.8,573.12,38.383,700.35,0.0,140.0,349.75,0.51213,702.28,648.79,861.35
17272.0,1818.0,9540.601147584082,9355.064254234503,260.26,260.26,4173.7,521.57,24.422,700.65,0.0,-52.0,222.76,0.4388,702.43,572.36,541.98
17277.0,1818.0,5909.901147584082,15471.864254234502,198.33,198.33,3670.0,453.8,17.566,695.2,0.0,231.0,159.8,-1.69,696.29,464.99,708.95
17278.0,1818.0,12754.601147584082,17753.8642542345,120.27,120.27,695.42,450.68,31.547,695.68,0.0,-34.0,287.7,-2.6026,698.05,968.69,948.36
